epsilon,n,min_val,max_val,b,noise,actual_sum,estimated_sum
2,55500,0,2147483647,1073741823.5,198753358.33946595,1417404433,1616157791.3394659
2,55500,0,2147483647,1073741823.5,20404925.01858285,1417404433,1437809358.0185828
2,55500,0,2147483647,1073741823.5,-877324288.1255955,1417404433,540080144.8744045
2,55500,0,2147483647,1073741823.5,-2349181813.2576947,1417404433,-931777380.2576947
2,55500,0,2147483647,1073741823.5,-9870260.410634529,1417404433,1407534172.5893655
2,55500,0,2147483647,1073741823.5,-1004663034.3741533,1417404433,412741398.62584674
2,55500,0,2147483647,1073741823.5,-491807325.93529207,1417404433,925597107.064708
2,55500,0,2147483647,1073741823.5,-206415693.66129258,1417404433,1210988739.3387074
2,55500,0,2147483647,1073741823.5,-1027897635.0309125,1417404433,389506797.9690875
2,55500,0,2147483647,1073741823.5,-2324841110.405931,1417404433,-907436677.405931
2,55500,0,2147483647,1073741823.5,1665079915.3264172,1417404433,3082484348.326417
2,55500,0,2147483647,1073741823.5,3156277801.6779337,1417404433,4573682234.677934
2,55500,0,2147483647,1073741823.5,2820859186.823487,1417404433,4238263619.823487
2,55500,0,2147483647,1073741823.5,45263341.90346863,1417404433,1462667774.9034686
2,55500,0,2147483647,1073741823.5,-3497451945.3916125,1417404433,-2080047512.3916125
2,55500,0,2147483647,1073741823.5,-1955307756.020266,1417404433,-537903323.020266
2,55500,0,2147483647,1073741823.5,2673332436.701516,1417404433,4090736869.701516
2,55500,0,2147483647,1073741823.5,1369099891.5517995,1417404433,2786504324.5518
2,55500,0,2147483647,1073741823.5,101584126.42684376,1417404433,1518988559.4268436
2,55500,0,2147483647,1073741823.5,292422508.6004495,1417404433,1709826941.6004496
2,55500,0,2147483647,1073741823.5,-315212760.8019781,1417404433,1102191672.198022
2,55500,0,2147483647,1073741823.5,-272097797.5844423,1417404433,1145306635.4155576
2,55500,0,2147483647,1073741823.5,237226114.55792034,1417404433,1654630547.5579205
2,55500,0,2147483647,1073741823.5,-986121795.8775434,1417404433,431282637.12245655
2,55500,0,2147483647,1073741823.5,1895679410.2881043,1417404433,3313083843.288104
2,55500,0,2147483647,1073741823.5,1596724343.5655262,1417404433,3014128776.565526
2,55500,0,2147483647,1073741823.5,-2484266140.0139203,1417404433,-1066861707.0139203
2,55500,0,2147483647,1073741823.5,1073754199.0352197,1417404433,2491158632.0352197
2,55500,0,2147483647,1073741823.5,-266672995.45416158,1417404433,1150731437.5458384
2,55500,0,2147483647,1073741823.5,102642655.1240955,1417404433,1520047088.1240954
2,55500,0,2147483647,1073741823.5,36502938.461785704,1417404433,1453907371.4617858
2,55500,0,2147483647,1073741823.5,127866380.12739034,1417404433,1545270813.1273904
2,55500,0,2147483647,1073741823.5,-1702652408.086246,1417404433,-285247975.086246
2,55500,0,2147483647,1073741823.5,1933242182.023594,1417404433,3350646615.023594
2,55500,0,2147483647,1073741823.5,1065619300.4412998,1417404433,2483023733.4413
2,55500,0,2147483647,1073741823.5,614916968.6715713,1417404433,2032321401.6715713
2,55500,0,2147483647,1073741823.5,3241861104.7930865,1417404433,4659265537.793087
2,55500,0,2147483647,1073741823.5,539371674.267751,1417404433,1956776107.267751
2,55500,0,2147483647,1073741823.5,1122566329.7946951,1417404433,2539970762.794695
2,55500,0,2147483647,1073741823.5,709457636.3960341,1417404433,2126862069.3960342
2,55500,0,2147483647,1073741823.5,3689514339.22192,1417404433,5106918772.22192
2,55500,0,2147483647,1073741823.5,-290910385.1097547,1417404433,1126494047.8902454
2,55500,0,2147483647,1073741823.5,871370803.9914179,1417404433,2288775236.991418
2,55500,0,2147483647,1073741823.5,-1196115897.753576,1417404433,221288535.24642396
2,55500,0,2147483647,1073741823.5,-1409228586.157854,1417404433,8175846.84214592
2,55500,0,2147483647,1073741823.5,860521813.9261717,1417404433,2277926246.926172
2,55500,0,2147483647,1073741823.5,269860208.7156432,1417404433,1687264641.7156432
2,55500,0,2147483647,1073741823.5,1195333065.3121142,1417404433,2612737498.3121142
2,55500,0,2147483647,1073741823.5,-25691074.09074087,1417404433,1391713358.909259
2,55500,0,2147483647,1073741823.5,3704262752.4144955,1417404433,5121667185.414495
2,55500,0,2147483647,1073741823.5,-1630779578.078437,1417404433,-213375145.0784371
2,55500,0,2147483647,1073741823.5,-652492471.428359,1417404433,764911961.571641
2,55500,0,2147483647,1073741823.5,5036184712.511052,1417404433,6453589145.511052
2,55500,0,2147483647,1073741823.5,-590890325.0837978,1417404433,826514107.9162022
2,55500,0,2147483647,1073741823.5,-461534599.8515696,1417404433,955869833.1484303
2,55500,0,2147483647,1073741823.5,-517626119.05166847,1417404433,899778313.9483316
2,55500,0,2147483647,1073741823.5,769880214.4583173,1417404433,2187284647.4583173
2,55500,0,2147483647,1073741823.5,-2528333883.60181,1417404433,-1110929450.60181
