epsilon,n,min_val,max_val,b,noise,actual_sum,estimated_sum
1,6699,0,2147483647,2147483647.0,-1032903551.7953033,772575337.0,-260328214.79530334
1,6699,0,2147483647,2147483647.0,831194670.4047291,772575337.0,1603770007.4047291
1,6699,0,2147483647,2147483647.0,109776923.6415148,772575337.0,882352260.6415148
1,6699,0,2147483647,2147483647.0,1012228842.5623875,772575337.0,1784804179.5623875
1,6699,0,2147483647,2147483647.0,409835482.63621354,772575337.0,1182410819.6362135
1,6699,0,2147483647,2147483647.0,481003011.7835794,772575337.0,1253578348.7835793
1,6699,0,2147483647,2147483647.0,1971757726.3326225,772575337.0,2744333063.3326225
1,6699,0,2147483647,2147483647.0,-4404706948.400348,772575337.0,-3632131611.4003477
1,6699,0,2147483647,2147483647.0,771035322.0350697,772575337.0,1543610659.0350697
1,6699,0,2147483647,2147483647.0,2656089721.171226,772575337.0,3428665058.171226
1,6699,0,2147483647,2147483647.0,-6483683189.956589,772575337.0,-5711107852.956589
1,6699,0,2147483647,2147483647.0,798926293.9337978,772575337.0,1571501630.9337978
1,6699,0,2147483647,2147483647.0,-3600549400.286986,772575337.0,-2827974063.286986
1,6699,0,2147483647,2147483647.0,3017471153.1468406,772575337.0,3790046490.1468406
1,6699,0,2147483647,2147483647.0,-323717282.6920986,772575337.0,448858054.3079014
1,6699,0,2147483647,2147483647.0,3857634406.334202,772575337.0,4630209743.334202
1,6699,0,2147483647,2147483647.0,-195295656.15960175,772575337.0,577279680.8403983
1,6699,0,2147483647,2147483647.0,-5137172674.809619,772575337.0,-4364597337.809619
1,6699,0,2147483647,2147483647.0,189820398.71389595,772575337.0,962395735.7138959
1,6699,0,2147483647,2147483647.0,-1810564549.9624057,772575337.0,-1037989212.9624057
1,6699,0,2147483647,2147483647.0,-6537088974.554071,772575337.0,-5764513637.554071
1,6699,0,2147483647,2147483647.0,-2404349677.923939,772575337.0,-1631774340.9239392
